Company,TypeName,Inches,Ram,Weight,Price,Touchscreen,IPS,PPI,SSD,HDD,Hybrid,Flash_Storage,CPU_Brand,CPU_Speed,GPU_Brand,OS_Category
Lenovo,Notebook,15.6,8,2.3,11.104088936989122,0,1,141.21199808219862,256,0,0,0,Intel Core i7,1.8,AMD,Windows
Acer,Notebook,15.6,4,2.16,10.128036536770164,0,0,141.21199808219862,1024,0,0,0,Intel Core i3,2.7,Nvidia,Windows
HP,Notebook,17.3,16,2.81,11.170706895553511,0,1,127.33567457123112,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
Asus,Notebook,15.6,8,1.58,11.602597425962117,0,0,141.2,512,0,0,0,Intel Core i7,2.5,Nvidia,Windows
Acer,Netbook,11.6,4,1.25,9.615805480084349,0,0,135.0942111925629,0,0,0,32,Other Intel Processor,1.6,Intel,Windows
Dell,Notebook,15.6,4,2.63,10.266945342486505,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.3,Intel,Windows
Acer,Notebook,14.0,4,1.38,9.711168107773295,0,0,111.93520355955212,256,0,0,32,Other Intel Processor,1.6,Intel,Chrome
HP,Notebook,17.3,16,3.07,11.009731215327907,0,1,127.33567457123112,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
MSI,Gaming,15.6,16,2.41,11.218843251897036,0,0,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Acer,Notebook,15.6,4,2.12,9.825646453315892,0,0,100.45466986113652,256,0,0,0,Intel Core i3,2.7,Intel,Linux
Lenovo,Ultrabook,14.0,4,1.47,11.582262641746162,0,0,157.3505121487356,512,0,0,0,Intel Core i7,2.6,Intel,Windows
Dell,Notebook,15.6,8,2.4,10.784575841918693,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,1.6,AMD,Windows
Asus,Gaming,17.3,4,3.16,11.035682136793543,0,0,127.33567457123112,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Notebook,15.6,4,2.08,10.24214585732966,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Linux
HP,Gaming,17.3,8,3.31,11.027589341982427,0,1,127.33567457123112,512,0,0,0,Intel Core i5,2.3,Nvidia,Windows
Asus,2 in 1 Convertible,15.6,16,2.11,11.595541378757996,1,0,282.42399616439724,256,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,Notebook,15.6,8,2.0,11.023621485650942,0,1,141.21199808219862,1024,0,0,0,Intel Core i7,1.8,Nvidia,Windows
Lenovo,2 in 1 Convertible,14.0,8,1.42,11.818160175638512,1,1,209.8006828649808,0,1000,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,2.25,9.832917014018477,0,0,100.45466986113652,0,1024,0,0,Other Intel Processor,1.6,Intel,Other
Asus,Ultrabook,13.3,8,1.35,10.926386845342549,0,1,276.053530085501,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,2 in 1 Convertible,14.0,16,1.53,12.006643478593064,1,0,209.8006828649808,0,500,0,0,Intel Core i7,2.7,Intel,Windows
MSI,Gaming,17.3,4,2.8,11.065899629767232,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
ThinkPad,Ultrabook,15.6,32,2.76,11.607738766648536,0,0,141.2,256,0,0,0,Intel Core i5,2.5,Intel,Windows
MSI,Gaming,18.4,32,4.43,12.07971002386898,0,0,119.7232157653423,256,0,0,0,Intel Core i7,2.9,Nvidia,Windows
HP,Notebook,15.6,4,1.99,10.425778520218376,0,1,141.21199808219862,0,500,0,0,Intel Core i7,2.7,AMD,Windows
Lenovo,Notebook,14.0,4,1.38,9.615805480084349,0,0,111.93520355955212,1024,0,0,64,Other Intel Processor,1.1,Intel,Windows
Lenovo,Notebook,15.6,8,1.93,11.596007063014104,0,1,141.21199808219862,512,0,0,0,Intel Core i7,2.7,Intel,Windows
MSI,Gaming,15.6,16,2.9,11.872996329005922,0,0,141.21199808219862,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.23,9.675557958833902,0,0,100.45466986113652,128,0,0,0,Intel Core i3,2.0,Intel,Other
Dell,Ultrabook,13.3,8,1.24,11.382504996883334,1,1,331.2642361026012,128,0,0,0,Intel Core i5,1.6,Intel,Windows
HP,Notebook,15.6,6,2.17,10.565618162388482,0,1,141.21199808219862,128,0,0,0,Intel Core i7,2.6,Nvidia,Windows
Asus,Notebook,14.0,4,1.32,10.075386427164828,0,0,111.93520355955212,128,0,0,0,Intel Core i3,2.4,Intel,Windows
Acer,Notebook,15.6,4,2.39,10.345705903188868,0,1,141.21199808219862,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Lenovo,Notebook,15.6,4,2.17,10.29759064271555,0,0,141.21199808219862,1024,0,0,0,Intel Core i3,2.7,Intel,Windows
HP,Ultrabook,13.3,12,1.27,11.291897092816939,0,1,165.6321180513006,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Fujitsu,Notebook,15.6,64,1.95,10.787887993651319,0,0,100.45466986113652,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,17.3,16,2.47,11.162886993096558,0,0,127.33567457123112,256,2048,0,0,Intel Core i7,1.8,AMD,Windows
Acer,Notebook,14.0,4,1.73,9.713219810936554,0,0,111.93520355955212,0,0,0,32,Other Intel Processor,1.6,Intel,Chrome
Dell,Ultrabook,13.3,8,1.18,11.273921676482564,1,0,276.053530085501,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Ultrabook,13.3,4,2.37,11.507353650282948,1,1,141.2,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,4,2.09,10.047086657649063,0,0,141.21199808219862,0,500,0,0,Intel Core i5,2.5,Intel,Other
Acer,Notebook,15.6,6,2.04,10.364118225536055,0,0,100.45466986113652,512,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,2.06,10.23224944986915,0,0,100.45466986113652,0,2048,0,0,Intel Core i5,2.5,Nvidia,Other
Dell,Notebook,15.6,16,1.88,11.159432217006373,0,0,141.21199808219862,256,2048,0,0,Intel Core i7,1.8,AMD,Windows
MSI,Gaming,17.3,16,2.89,11.688040538860879,0,0,127.33567457123112,128,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Notebook,14.0,4,1.49,9.615805480084349,0,0,111.93520355955212,64,0,0,0,AMD Processor,1.5,AMD,Windows
Lenovo,Notebook,15.6,4,2.21,9.866271922457473,0,0,141.21199808219862,128,0,0,0,Intel Core i5,2.5,Intel,Other
HP,Notebook,14.0,8,1.72,11.03578037450305,0,0,157.3505121487356,128,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Acer,Ultrabook,17.3,8,2.62,11.522600971047524,0,1,141.2,128,0,0,0,Intel Core i7,2.5,Nvidia,Linux
Lenovo,Gaming,15.6,8,2.26,10.721560800581575,0,1,141.21199808219862,0,1000,0,0,Intel Core i5,2.5,Nvidia,Other
Dell,Notebook,15.6,4,1.95,10.297606109369342,0,0,100.45466986113652,0,1024,0,0,Intel Core i3,2.0,AMD,Windows
HP,Notebook,15.6,4,1.8,10.249328631027552,0,0,141.21199808219862,0,500,0,0,Intel Core i3,2.4,Intel,Windows
Asus,Notebook,17.3,8,2.17,10.992409549112477,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
Asus,Notebook,15.6,4,1.87,9.615805480084349,0,0,141.21199808219862,0,1024,0,0,Other Intel Processor,1.1,Intel,Windows
Asus,Gaming,17.3,8,2.85,11.615003047359018,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
MSI,Gaming,17.3,8,2.74,11.065857396629351,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,2 in 1 Convertible,13.3,8,1.52,11.723420010660634,1,0,220.84282406840083,512,0,0,0,Intel Core i7,2.6,Intel,Windows
Asus,Gaming,17.3,16,3.04,11.51315364383792,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Netbook,11.6,4,1.6,10.090145887999777,0,1,135.0942111925629,0,1000,0,0,Other Intel Processor,1.1,Intel,Windows
Asus,Notebook,15.6,64,1.9,9.974013242435733,0,0,141.21199808219862,0,1024,0,0,Other Intel Processor,1.1,Intel,Windows
Lenovo,2 in 1 Convertible,14.0,16,3.14,12.146540688942284,1,1,209.8006828649808,512,0,0,0,Intel Core i7,2.6,Intel,Windows
Lenovo,Notebook,17.3,32,2.12,12.276552381761768,0,1,254.67134914246225,512,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,2 in 1 Convertible,15.0,4,2.37,9.95231446613632,1,0,146.86047800548656,1024,0,0,0,Intel Core i3,2.4,Intel,Windows
Dell,Gaming,15.6,16,2.6,11.10996149420585,1,1,282.42399616439724,128,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Dell,Notebook,15.6,4,2.21,10.397114684035664,0,0,141.21199808219862,0,1024,0,0,Intel Core i5,1.6,AMD,Windows
Acer,Notebook,14.0,16,1.31,10.559597514343551,0,1,157.3505121487356,128,0,0,0,Intel Core i3,2.4,Intel,Windows
Acer,2 in 1 Convertible,13.3,8,1.6,10.604850667472064,1,1,165.6321180513006,0,500,0,0,Intel Core i5,2.3,Intel,Windows
Acer,Notebook,15.6,4,2.49,9.854037665574875,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.0,Intel,Windows
Dell,Notebook,17.3,8,4.45,11.549801457928288,0,1,127.33567457123112,0,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
Lenovo,Gaming,15.6,16,2.78,11.200820630115697,0,0,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Gaming,17.3,8,2.7,11.390197822887988,0,1,127.33567457123112,128,1024,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Ultrabook,12.5,8,1.6,11.297178437269018,0,1,176.23257360658386,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,14.0,32,1.97,11.012647710504833,0,1,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Apple,Ultrabook,13.3,8,1.3,11.484999135185648,0,1,226.98300468106115,256,0,0,0,Intel Core i5,3.1,Intel,Mac
Lenovo,Notebook,14.0,4,1.97,10.856919813560424,0,0,111.93520355955212,512,0,508,0,Intel Core i5,2.3,Intel,Windows
Acer,Notebook,15.6,8,2.33,10.556631290415918,0,0,141.21199808219862,0,1024,0,0,Intel Core i7,2.8,Nvidia,Linux
Mediacom,Notebook,13.3,4,1.31,9.615805480084349,0,1,165.6321180513006,0,0,0,32,Other Intel Processor,1.44,Intel,Windows
Dell,Notebook,15.6,8,2.17,10.977353086572593,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.4,Intel,Windows
Lenovo,Gaming,15.6,8,3.24,11.173650290810219,0,1,141.21199808219862,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,15.6,8,2.39,10.51424204223094,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Other
Lenovo,2 in 1 Convertible,13.3,8,0.91,11.133764290872616,1,1,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,1.87,11.703143259208913,0,1,141.21199808219862,512,0,0,0,Intel Core i5,2.5,Intel,Windows
HP,Notebook,13.3,8,0.98,10.963101551860166,0,1,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,8,1.93,10.729860783664845,0,0,141.21199808219862,0,500,0,0,Intel Core i5,2.6,Intel,Windows
Toshiba,Notebook,14.0,32,1.61,11.261445881834026,0,1,157.3505121487356,128,0,0,0,Intel Core i5,2.3,Intel,Windows
Dell,Notebook,15.6,12,2.16,10.571207922368817,0,0,141.21199808219862,256,0,0,0,Intel Core i7,1.8,AMD,Linux
Dell,Notebook,15.6,64,2.17,10.013763897010747,0,0,100.45466986113652,0,500,0,0,Other Intel Processor,1.6,Intel,Windows
HP,Notebook,15.6,4,1.77,10.164606859647416,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.5,AMD,Windows
Acer,Notebook,15.6,4,1.92,10.25822417043582,0,0,100.45466986113652,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,2 in 1 Convertible,13.3,16,1.34,11.023900394247084,1,0,165.6321180513006,0,500,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,4,2.39,10.025998141696673,0,0,100.45466986113652,128,0,0,0,Intel Core i3,2.0,Intel,Windows
Lenovo,Notebook,15.6,16,2.39,11.011412499665356,0,1,141.21199808219862,0,1024,0,0,Intel Core i5,2.3,Nvidia,Windows
Toshiba,Notebook,13.3,8,1.35,11.289577777202387,0,0,165.6321180513006,256,0,0,0,Intel Core i5,2.3,Intel,Windows
Lenovo,Notebook,14.0,4,1.73,10.31035406767885,0,0,157.3505121487356,0,1000,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,8,1.99,11.109809519366232,0,1,141.21199808219862,256,1024,0,0,Intel Core i5,1.6,AMD,Windows
HP,Ultrabook,13.3,12,1.4,11.305073492897707,0,1,165.6321180513006,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,15.6,16,2.19,10.602781055988144,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Toshiba,Notebook,15.6,4,1.79,10.182879417953606,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.4,Intel,Windows
Dell,Notebook,15.6,4,2.09,10.27848764962857,0,0,100.45466986113652,0,500,0,0,Intel Core i5,2.3,AMD,Windows
Dell,Gaming,15.6,8,2.78,11.276770006874594,0,0,141.21199808219862,128,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Ultrabook,14.0,8,1.23,11.387058315308328,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,15.6,8,2.25,10.363922793689968,0,0,100.45466986113652,512,0,0,0,Intel Core i5,2.5,Intel,Windows
Inspiron,Ultrabook,15.6,8,1.78,11.01641554519586,0,0,141.2,256,0,0,0,Intel Core i7,2.5,AMD,Windows
HP,Notebook,15.6,8,2.0,11.241073584211623,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.6,AMD,Windows
Dell,Notebook,15.6,8,1.85,10.479538171857092,0,0,100.45466986113652,256,0,0,0,Intel Core i3,2.0,Intel,Windows
MSI,Ultrabook,17.3,32,1.4,11.508329135115984,0,0,141.2,128,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Asus,Notebook,15.6,4,1.89,10.075928494610805,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Linux
Mediacom,Notebook,13.3,12,1.28,9.880088796200116,0,1,165.6321180513006,1024,0,0,0,Other Intel Processor,1.1,Intel,Windows
Acer,Notebook,15.6,8,2.31,10.570972411577563,0,1,141.21199808219862,0,1024,0,0,Intel Core i7,1.8,Nvidia,Windows
HP,Gaming,17.3,12,3.42,11.520163730678854,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Dell,Notebook,15.6,8,2.07,10.666784439994325,0,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,AMD,Windows
HP,Notebook,15.6,8,1.92,10.387964993896999,0,0,100.45466986113652,0,1024,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,15.6,8,2.1,10.58435401105277,0,0,100.45466986113652,0,1024,0,0,Intel Core i7,2.7,AMD,Linux
HP,Notebook,14.0,8,2.08,10.924419247937282,0,0,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Notebook,17.3,16,3.01,11.38199553913645,0,0,127.33567457123112,256,2048,0,0,Intel Core i7,1.8,AMD,Windows
Toshiba,Notebook,15.6,8,1.82,10.599581033545483,0,0,100.45466986113652,128,0,0,0,Intel Core i5,2.5,Intel,Windows
Apple,Notebook,13.0,8,2.52,11.539812601835948,0,0,141.2,256,0,0,0,Intel Core i5,1.8,Intel,Mac
Asus,Notebook,15.6,4,1.83,10.05487032244841,0,0,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Intel,Linux
Lenovo,Ultrabook,15.6,4,2.68,9.959603547164953,0,0,141.2,128,0,0,0,Intel Core i5,1.1,Intel,Windows
HP,Workstation,15.6,8,2.77,11.531328396279612,0,0,141.21199808219862,128,0,0,0,Intel Core i7,2.8,Nvidia,Windows
Apple,Ultrabook,12.0,8,1.04,11.21164134030788,0,1,226.4155471693585,1024,0,0,0,Other Intel Processor,1.2,Intel,Mac
HP,Notebook,15.6,6,1.86,10.391022937190924,0,1,141.21199808219862,256,0,0,0,AMD Processor,3.0,AMD,Windows
Lenovo,Notebook,15.6,8,1.78,10.713545664494623,0,0,141.21199808219862,128,1024,0,0,Intel Core i5,2.5,AMD,Windows
Dell,Notebook,15.6,16,2.01,11.342382425897258,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Notebook,15.6,12,2.15,9.918855025143692,0,0,141.21199808219862,0,500,0,0,Intel Core i3,2.0,Intel,Other
Toshiba,Ultrabook,13.3,8,1.1,11.253594428907391,0,0,165.6321180513006,256,0,0,0,Intel Core i7,2.5,Intel,Windows
HP,Notebook,15.6,12,2.16,10.641391250418893,0,1,141.21199808219862,0,500,0,0,Intel Core i5,1.6,Intel,Windows
Acer,Notebook,15.6,4,2.5,9.659397188472889,0,0,100.45466986113652,0,500,0,0,Intel Core i3,2.0,Intel,Windows
Toshiba,Notebook,13.3,8,1.54,10.839344331954777,0,1,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,2 in 1 Convertible,13.9,4,1.33,10.869907742147147,1,1,158.48253022174808,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Vero,Notebook,14.0,2,1.68,9.615805480084349,0,0,111.93520355955212,0,0,0,32,Other Intel Processor,1.44,Intel,Windows
MSI,Gaming,15.6,16,1.81,11.780842252629952,0,0,141.21199808219862,256,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
HP,2 in 1 Convertible,13.3,16,1.36,11.663885750248697,1,0,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Workstation,15.6,8,1.99,11.720899737744622,0,1,141.21199808219862,128,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Lenovo,Notebook,15.6,12,2.29,10.575688921248124,0,1,141.21199808219862,0,1024,0,0,Intel Core i7,2.5,Nvidia,Windows
Asus,Notebook,17.3,8,2.8,10.723068089187153,0,0,127.33567457123112,128,1024,0,0,Intel Core i7,2.7,Nvidia,Other
Acer,Notebook,15.6,32,2.3,10.35812137389073,0,0,100.45466986113652,256,0,0,0,AMD Processor,3.0,AMD,Windows
Dell,Gaming,15.6,16,2.7,11.012064475730988,1,1,282.42399616439724,128,1024,0,0,Intel Core i7,2.6,Nvidia,Windows
Xiaomi,Notebook,15.6,4,2.07,11.023266010512673,0,1,141.21199808219862,256,0,0,0,Intel Core i7,1.8,Nvidia,Other
Asus,2 in 1 Convertible,13.3,12,1.19,10.886461263423762,1,1,165.6321180513006,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Toshiba,Ultrabook,14.0,16,1.48,11.725464426179009,0,1,157.3505121487356,512,0,0,0,Intel Core i7,2.6,Nvidia,Windows
Acer,Ultrabook,13.3,12,1.18,10.949804809610258,0,1,165.6321180513006,1024,0,0,0,Intel Core i5,1.2,Intel,Windows
HP,Notebook,13.3,8,1.19,11.099487418983063,0,1,165.6321180513006,0,500,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Gaming,15.6,8,2.43,10.670877760137428,0,1,141.21199808219862,256,0,0,0,Intel Core i5,2.5,Nvidia,Windows
Lenovo,Notebook,15.6,6,2.28,10.339468906351652,0,0,141.21199808219862,128,0,0,0,Intel Core i5,2.5,Intel,Windows
HP,Ultrabook,13.3,8,1.04,10.961224959813757,1,0,276.053530085501,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,Gaming,17.3,64,3.39,12.4554714865744,0,1,127.33567457123112,0,500,0,0,Intel Core i7,2.7,Nvidia,Windows
Toshiba,Notebook,15.6,8,2.48,10.723534697047015,0,0,100.45466986113652,128,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Notebook,15.6,64,2.23,10.22907775744322,0,0,100.45466986113652,0,2048,0,0,Intel Core i3,2.0,Nvidia,Other
Dell,Workstation,15.6,16,2.99,12.19071624749391,0,0,282.42399616439724,256,1024,0,0,Other Intel Processor,3.0,Nvidia,Windows
HP,Ultrabook,14.0,8,1.68,11.535928595801773,0,0,157.3505121487356,256,0,0,0,Intel Core i7,2.5,Intel,Windows
Dell,Gaming,15.6,16,4.21,12.129944682677882,0,1,282.42399616439724,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
HP,Workstation,17.3,8,3.29,12.155605083688165,0,1,127.33567457123112,256,0,0,0,Intel Core i7,2.6,Nvidia,Windows
Dell,Notebook,15.6,4,2.34,9.868164964104688,0,0,141.21199808219862,256,0,0,0,Intel Core i3,2.0,AMD,Linux
Lenovo,Notebook,15.6,6,2.39,10.495989540031829,0,0,141.21199808219862,1024,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,Ultrabook,14.0,4,1.73,10.422668061837891,0,0,141.2,0,1000,0,0,Intel Core i3,2.5,Intel,Windows
HP,Workstation,15.6,8,2.56,11.618667599336332,0,1,141.21199808219862,256,0,0,0,Intel Core i7,2.6,Nvidia,Windows
Lenovo,Notebook,15.6,4,2.02,10.353290664757749,0,0,100.45466986113652,0,500,0,0,Intel Core i7,2.5,Nvidia,Other
Lenovo,Notebook,15.6,4,2.13,9.679364491741815,0,0,141.21199808219862,0,500,0,0,Other Intel Processor,1.1,Intel,Windows
Dell,2 in 1 Convertible,15.6,12,2.34,11.303620139554104,1,1,141.21199808219862,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Notebook,17.3,4,2.82,10.979075680461385,0,0,127.33567457123112,256,2048,0,0,Intel Core i7,1.8,AMD,Windows
Asus,Gaming,17.3,16,2.74,11.855277982997267,0,0,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Asus,Ultrabook,14.0,8,1.14,11.51736527799084,0,0,157.3505121487356,512,0,0,0,Intel Core i7,2.7,Intel,Windows
Dell,Ultrabook,15.6,8,1.91,11.295285574881577,0,0,141.21199808219862,512,0,0,0,Intel Core i7,1.9,Intel,Windows
Lenovo,Notebook,15.6,4,2.06,9.974179604546636,0,0,100.45466986113652,0,1024,0,0,Intel Core i5,2.5,Intel,Other
Asus,Notebook,14.0,12,1.66,10.911301312563582,0,0,157.3505121487356,512,0,0,0,Intel Core i5,1.6,Intel,Windows
Dell,Ultrabook,13.3,8,1.32,11.267536413465143,0,0,165.6321180513006,256,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,Notebook,15.6,4,2.09,9.928602614239498,0,0,100.45466986113652,512,0,0,0,Intel Core i5,2.3,Intel,Other
Dell,Gaming,17.3,16,4.46,12.077314978721263,0,1,127.33567457123112,256,1024,0,0,Intel Core i7,2.8,Nvidia,Windows
Lenovo,Notebook,14.0,16,2.06,11.037723810807025,0,1,157.3505121487356,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Lenovo,2 in 1 Convertible,14.0,8,1.27,11.815117415031507,1,1,209.8006828649808,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Asus,Gaming,17.3,32,4.06,11.328119923205074,0,1,127.33567457123112,512,0,0,0,Intel Core i7,2.7,Nvidia,Windows
Dell,Notebook,15.6,8,1.85,10.519968073052778,0,0,141.21199808219862,256,0,0,0,Intel Core i7,1.8,AMD,Linux
Lenovo,Notebook,14.0,8,1.64,11.396351492837093,0,1,157.3505121487356,1024,0,0,0,Intel Core i7,2.7,Intel,Windows
Lenovo,2 in 1 Convertible,13.3,8,1.59,11.606994793357893,1,1,165.6321180513006,128,0,0,0,Intel Core i7,2.7,Intel,Windows
Mediacom,Notebook,14.0,4,1.49,9.615805480084349,0,1,161.72539083525606,0,32,0,0,Other Intel Processor,1.92,Intel,Windows
Lenovo,Notebook,15.6,4,2.14,10.032835612135615,0,0,100.45466986113652,128,0,0,0,Intel Core i5,2.3,Intel,Windows
Dell,Notebook,15.6,8,2.18,10.63477132220806,0,0,141.21199808219862,256,0,0,0,Intel Core i5,1.6,AMD,Windows
Asus,Notebook,15.6,4,1.9,9.623088016592677,0,0,141.21199808219862,0,1024,0,0,Other Intel Processor,1.1,Intel,Windows
Dell,2 in 1 Convertible,11.6,4,1.15,10.31745786605781,1,0,135.0942111925629,128,0,0,0,Other Intel Processor,1.0,Intel,Windows
Dell,Ultrabook,14.0,4,1.24,11.251782954299138,0,0,157.3505121487356,512,0,0,0,Intel Core i7,2.8,Intel,Windows
HP,2 in 1 Convertible,11.6,8,1.39,10.682207354091954,1,0,135.0942111925629,256,0,0,0,Other Intel Processor,1.1,Intel,Windows
HP,Notebook,15.6,8,2.02,10.470310135042169,0,0,141.21199808219862,256,0,0,0,Intel Core i7,2.5,Intel,Windows
HP,Notebook,14.0,8,1.63,10.825592687266738,0,0,111.93520355955212,256,0,0,0,Intel Core i5,2.5,Intel,Windows
Dell,Gaming,17.3,16,4.4,12.212277653516606,0,0,169.78089942830815,512,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
Asus,Ultrabook,13.3,8,1.11,10.668011628437258,0,1,165.6321180513006,512,0,0,0,Other Intel Processor,0.9,Intel,Windows
HP,Notebook,15.6,12,2.05,10.4074991944693,0,0,141.21199808219862,512,0,0,0,Intel Core i3,2.0,Intel,Windows
MSI,Gaming,17.3,16,3.9,11.497874220145118,0,1,127.33567457123112,256,1024,0,0,Intel Core i7,2.7,Nvidia,Windows
Lenovo,Ultrabook,14.0,24,1.37,11.922202651776859,0,0,209.8006828649808,1024,0,0,0,Intel Core i7,2.7,Intel,Windows
Asus,Notebook,15.6,4,2.24,9.615805480084349,0,0,100.45466986113652,0,500,0,0,Other Intel Processor,1.1,Intel,Windows
Lenovo,Notebook,17.3,6,3.07,10.802117461713687,0,0,106.11306214269258,512,0,0,0,Intel Core i7,2.7,Nvidia,Windows
MSI,Ultrabook,15.6,8,1.56,11.560169395244111,0,0,141.2,256,0,0,0,Intel Core i7,2.5,Nvidia,Windows
Dell,Workstation,15.6,8,2.22,11.190236871791164,0,0,141.21199808219862,0,500,0,0,Intel Core i5,2.6,AMD,Windows
Lenovo,Gaming,15.6,16,2.41,11.274838735090338,0,0,141.21199808219862,512,0,0,0,Intel Core i7,2.8,Nvidia,Windows
MSI,Gaming,17.3,16,2.56,11.624309276788761,0,0,127.33567457123112,256,0,0,0,Intel Core i7,2.6,Nvidia,Windows
Hewlett,Ultrabook,14.0,8,1.79,11.603151700920256,0,0,141.2,256,0,0,0,Intel Core i7,2.5,Intel,Windows
Dell,Notebook,15.6,4,2.09,10.216762193628801,0,0,100.45466986113652,0,1024,0,0,Intel Core i3,2.0,AMD,Windows
Prestigio,Ultrabook,13.3,16,2.37,10.245384487816962,0,1,141.2,0,1000,0,0,Intel Core i5,1.1,Intel,Windows
Dell,Notebook,17.3,64,3.22,11.226387847103217,0,0,127.33567457123112,512,0,0,0,Intel Core i7,1.8,AMD,Windows
HP,2 in 1 Convertible,13.3,12,1.24,11.322315195995444,1,1,331.2642361026012,256,0,0,0,Intel Core i5,1.6,Intel,Windows
Dell,Ultrabook,15.6,8,2.07,10.923967948449803,0,1,141.21199808219862,256,0,0,0,Intel Core i5,1.6,Intel,Windows
